mol_idx,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
1440,Ic1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,8.51,10.7294,0.475,3.6742,-12.3966,-53.4413,-65.8379
1439,Cc1cc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c(C)o1,8.55,9.5421,1.8672,7.6298,-17.9097,-102.3548,-114.0486
1438,CC(C)(C)c1ccc(C(=O)N2CC(=O)Nc3ccc(F)cc3C2c2ccc(F)cc2)cc1,8.57,11.6855,0.8813,7.9094,-12.4915,-90.125,-93.1618
1436,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)C1CCCCC1,8.6,12.8507,0.9538,8.168,-17.8608,-105.8724,-105.1333
1434,N#Cc1nc(-c2cccc3ccccc23)oc1NCc1ccccc1,8.6,7.8872,0.6912,3.6338,-23.969,-58.4888,-71.2952
1433,c1ccc(Nc2cc(-c3ccoc3)ncn2)cc1,8.6,6.0234,0.6079,3.5195,-14.7397,-55.2259,-64.5641
1432,Nc1ncnc(N2CCc3ccccc32)c1[N+](=O)[O-],8.6,5.8686,2.0262,5.5235,-12.5872,-73.8916,-72.8607
1431,COCCNc1ncc(-c2cccc(O)c2)c2c1OCC2,8.62,8.1417,1.4543,6.4208,-7.7985,-82.4188,-86.5094
1430,Nc1cc2nc3ccccc3oc-2cc1=O,8.63,4.243,1.7185,4.2489,-14.4218,-58.0551,-69.8745
1429,O=c1cc(CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)nc2ccccn12,8.7,11.6693,0.0,8.7277,-7.9637,-109.4358,-87.089
1427,Cc1ccc(-c2[nH]n3c(=O)c4c(nc3c2C)CCCC4)cc1,8.72,7.2893,0.8459,3.5712,-12.5703,-53.4707,-58.0144
1426,COc1cc2c(cc1NC(=O)COc1ccc(Cl)cc1)oc1ccccc12,8.77,8.7157,0.8358,6.8284,-17.19,-79.8551,-93.4492
1424,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C,8.83,10.4409,0.0,7.7334,-4.351,-88.3903,-81.8371
1421,CC(=O)N1CCN(c2ccc(OCc3nn(C)c(C)c3-c3cccc4c(CCCOc5cc(C)c(Cl)c(C)c5)c(C(=O)O)n(Cc5cccnc5)c34)cc2)CC1,8.9,22.3095,0.9143,13.2864,-21.9061,-173.9469,-174.8199
1420,CC(C)c1ccccc1-c1ncc(F)c(NC2(c3ccc(-c4cccnc4)cc3)CC2)n1,8.9,10.9694,0.8109,4.9307,-17.7145,-73.8065,-79.0112
1417,Oc1cccc2nc3ccccc3nc12,8.9,4.3215,1.0126,2.9555,-14.1205,-43.2565,-54.8891
1415,O=C(c1nc(-c2ccc(Cl)nc2)c2ccccn12)N1CCCC1,8.91,8.2299,0.0,4.8969,-13.4735,-70.3239,-57.9901
1413,Cc1cccc2c(C(=O)O)cc(-c3cccs3)nc12,8.96,5.8024,0.9837,4.0046,-13.4815,-50.8855,-64.2287
1411,CCOc1ccccc1C(=O)NC1CCN(c2cc(C)cc(C)c2)C1=O,8.98,10.079,0.632,6.028,-7.642,-77.1842,-77.6769
1410,CCN1CCN(CCCNC(=O)c2ccc3c(c2)sc2nc(-c4ccc(OC)cc4)cn23)CC1,8.98,12.0986,0.4524,7.0737,-11.2518,-103.5712,-104.7726
1409,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccccc1,8.99,9.6096,0.0,3.8445,-19.6373,-60.3176,-69.0334
1408,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccccc1,9.0,10.2592,0.6665,7.7492,-5.0288,-94.1186,-78.6414
1403,Cc1ccc(-c2cc(C(=O)Nc3ccc(-n4cccn4)cc3)c3ccccc3n2)cc1C,9.1,10.6325,0.6114,4.4614,-24.3838,-71.3048,-92.1719
1399,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,9.14,11.0187,1.6817,5.5994,-18.3121,-90.663,-108.9751
1398,CC(C)Oc1ccc(CNC(=O)C2CCN(C(=O)N3CCOc4ccc(Cl)cc43)CC2)cc1,9.17,14.3277,0.544,9.5533,-6.6152,-119.0117,-104.4899
1397,COCCn1ccc2c(C3=CCOCC3)nc(-c3ccc4c(c3)CNC4=O)cc21,9.18,10.8918,0.7905,7.087,-14.7133,-94.8341,-105.6531
1395,CCCN1C(CC(C)C)=NS(=O)(=O)c2cc(NC(=O)c3ccco3)ccc21,9.21,10.0596,0.865,7.529,-6.2843,-96.9175,-77.2472
1393,COc1ccc2c(ccn2CCC(=O)Nc2ccc3c(c2)C(=O)N2CCC[C@H]2C(=O)N3)c1,9.22,12.4601,1.5203,9.4151,-18.0693,-123.3301,-131.3126
1391,COc1ccc(-c2cc(-c3cccc4[nH]ncc34)cn3cncc23)cn1,9.28,8.5139,0.7677,4.6815,-24.4587,-75.2367,-87.0373
1390,Cc1ccc(-n2ncc(C(=O)NCCN3CCC(Cc4ccccc4)CC3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1,9.29,17.6881,0.5028,8.8523,-4.292,-125.0899,-99.7603
1389,COc1ccc(CNC(=O)c2cnc3ccccc3n2)cc1,9.3,8.3056,0.8372,5.2916,-13.1537,-74.4261,-81.2233
1387,COc1ccc(-c2nc3sc(CCNC(=O)C(C)(C)C)c(C)n3n2)cc1,9.33,10.4604,0.4903,6.2549,-5.9966,-87.1307,-76.8725
1385,O=C(CCCc1ccc2cccnc2n1)NCc1cc(-c2ccc(F)c(C(F)(F)F)c2)no1,9.4,10.975,0.7314,9.0241,-11.956,-106.969,-105.5811
1384,FC1(F)CCN(c2nc(-c3ccncc3)nc3ccccc23)CC1,9.4,9.8253,0.0,6.3357,-11.798,-81.4002,-75.6755
1383,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc([S+](=O)([O-])N4CCOCC4)ccc3o1)N2,9.4,12.1039,2.9055,12.4952,-14.7862,-157.6849,-141.2858
1381,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,9.4,12.9119,0.0,5.1141,-9.8527,-74.1851,-71.362
1380,O=C(Cc1ccc(O)cc1)N1CC(CNc2ccccc2)C2(C1)CN(c1ccccc1)C2,9.42,11.9322,1.1933,5.8913,-16.12,-85.2594,-93.5462
1379,Cc1ccc(-c2cc(C(=O)NC3CCCCC3)c3ccccc3n2)cc1,9.42,8.7525,0.5648,3.4694,-11.7696,-52.8551,-64.6246
1375,CCn1c(=NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)sc2cccc(OC)c21,9.5,12.5848,0.0,7.8018,-8.592,-99.8204,-75.4882
1373,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,9.54,11.4073,1.1601,6.5508,-18.468,-91.2885,-95.2864
1368,Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1,9.64,13.7991,0.0,10.1157,-12.1147,-120.8125,-109.3641
1367,CNc1oc(-c2cccc(Cl)c2Cl)nc1C#N,9.65,4.1547,0.8742,3.9173,-9.8256,-54.3152,-55.8421
1365,Cc1ccccc1C(=O)N1CCc2cc(-c3cccc(NC(=O)Cc4ccc5c(c4)OCO5)c3)ccc21,9.7,13.2588,0.5841,7.3451,-26.2898,-94.4921,-104.0097
1363,CC(C)(C)n1cnc2cc(C(=O)N3CCCCC3)ccc21,9.7,7.99,0.0,4.0137,-3.7303,-59.5271,-46.6516
1359,O=C1Nc2ccccc2C12CC2c1cc(Cl)c(O)c(Cl)c1,9.8,5.2542,1.8791,4.8509,-12.3075,-57.4842,-69.7917
1357,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@@H]2[C@@]3(C)C[C@@H](c4ccoc4)OC(=O)C3CC[C@]21C,9.8,15.5464,0.0,11.7006,-2.6076,-129.9716,-103.4569
1356,CCOC(=O)N1CCc2c(sc(NCc3sccc3C)c2C(=O)Nc2cc(Cl)ccc2OC)C1,9.8,12.053,1.8461,9.4528,-10.3552,-117.1082,-105.547
1355,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2ccc(Br)cc2F)c1C1CCNCC1,9.8,10.5058,1.3514,8.0599,-7.897,-99.7294,-104.32
1350,COc1ncc(-c2ccc3c(Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)cnc3c2)c(OC)n1,9.87,15.5967,2.6333,15.222,-23.5714,-182.6433,-182.4678
1345,CO[C@@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=N[C@H]2CC[C@H](O)O[C@@H]2C)C=C(NC(=O)/C(C)=C\C(=O)[C@@H]2C[C@@H]2[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,9.93,24.8852,4.3574,22.727,-2.2911,-261.7758,-238.5554
1342,Cc1cnc(NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)s1,10.0,6.7835,0.9714,6.1827,-14.6604,-73.5633,-80.917
1341,c1ccc2c(N3CCOCC3)nc(-c3ccncc3)nc2c1,10.0,8.6608,0.0,4.5084,-13.6286,-70.391,-69.59
1340,c1ccc2c(NC3CCCCC3)nc(-c3ccncc3)nc2c1,10.0,7.9857,0.5263,3.2535,-12.3096,-59.3341,-65.5571
1339,Cc1noc(C)c1-c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,10.0,10.2605,0.607,6.231,-23.2654,-89.2192,-103.4487
1334,Cc1nc2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2s1,10.0,8.2026,0.5993,3.8187,-24.1379,-68.3805,-86.3664
1326,O=C1CCC(C(=O)N2CCSCC2)CN1Cc1ccc(Cl)cc1,10.0,10.7259,0.0,6.6451,-0.4901,-81.586,-64.1847
1325,OCC(O)CCO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,10.02,7.8584,3.4498,8.2079,-13.6652,-106.1456,-112.5058
1324,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cn1,10.03,10.2019,1.1162,5.5306,-13.3221,-89.4884,-95.4877
1323,N=c1c2c(ncn1-c1ccccc1)Oc1ccc3ccccc3c1C2c1ccc2c(c1)CCO2,10.06,10.3958,0.7325,4.7976,-32.4219,-71.7382,-95.2244
1321,COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)/C=C(\C)C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)=C(O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O,10.1,17.1437,2.6501,16.12,1.5578,-178.5143,-144.4953
1320,Cn1c(=O)cc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)c2ccccc21,10.11,9.443,1.535,6.4424,-18.0424,-85.6966,-97.1241
1319,c1cc(-c2cc(-c3ccncc3)c3cncn3c2)c2[nH]ncc2c1,10.11,7.1869,0.7965,3.3391,-25.1546,-61.1119,-79.9113
1316,Cc1nc(N2CCN(c3ccccn3)CC2)c2c(C)c(C(=O)Nc3ccc(F)cc3Cl)sc2n1,10.22,11.6919,0.739,7.9825,-16.6278,-109.462,-111.3606
1313,O=C(Nc1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1)c1cccs1,10.27,11.3505,0.6437,9.0302,-11.8541,-112.329,-100.474
1311,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,10.33,13.8144,1.9319,11.6514,-17.2859,-146.9835,-163.3694
1308,COc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(=O)COc4ccccc4)ccc32)cc1,10.37,12.5698,0.0,7.9092,-17.6594,-94.1256,-97.1728
1307,COCC(C)NCc1cc2ccc(OC)cc2nc1N1CCN(c2ccc(F)cc2)CC1,10.45,13.0539,0.4691,8.2835,-5.773,-108.9915,-106.5218
1306,CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1,10.45,7.9035,3.4355,7.6791,-27.5415,-117.0929,-140.9756
1304,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1,10.47,5.5409,2.8315,6.7015,-15.2725,-86.8128,-102.0853
1302,Cc1ccc(N2CCN(c3cnn(-c4nc5ccccc5s4)c(=O)c3Cl)CC2C)cc1,10.52,9.7381,0.0,4.7881,-16.8415,-72.81,-71.4976
1296,O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)cc1,10.76,5.1356,0.9179,5.3057,-13.6818,-66.8999,-69.1808
1295,COc1ccc(-c2ccc3ncc(Nc4cccnc4OC)n3n2)cn1,10.83,9.4806,1.0466,6.6168,-18.7522,-99.1562,-96.0923
1293,O=C1CCCC2=C1C(C1CCCCC1Cl)N=C(NC1NC3CCCCC3S1)N2,10.9,9.9154,1.8069,6.7375,1.7598,-95.1149,-93.3552
1291,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,10.93,8.8493,1.4355,4.5865,-19.3033,-73.9675,-82.0961
1290,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,10.94,11.3423,0.8277,7.4642,-8.5432,-94.4009,-96.1526
1289,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(C)=O)nc(-c2ccncc2)n1,10.95,11.9849,0.4802,5.6726,-5.6376,-90.3431,-89.3569
1288,COc1ccc(NC(=O)c2cccnc2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,11.0,10.3061,1.3891,8.7133,-9.9431,-105.1685,-108.6636
1287,Cc1ccccc1C(=O)N1CCc2cc(-n3cc(NC(=O)Cc4ccccc4)cn3)ccc21,11.0,12.004,0.6156,5.9418,-22.0306,-86.2519,-98.0833
1286,Cc1ccccc1C(=O)N1CCc2cc(N3CCC(NC(=O)Cc4ccccc4)C3)ccc21,11.0,12.4912,0.507,5.7573,-16.6701,-82.7207,-92.244
1285,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)CC4CCCCC4)sc3C)ccc21,11.0,11.6652,0.7379,5.4922,-12.6976,-77.8225,-84.5435
1277,Fc1ccc(CNc2nc(-c3ccncc3)nc3ccccc23)cc1F,11.0,8.5828,0.6432,5.8763,-17.6441,-79.1674,-89.0239
1276,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3ncc(-c4ccccc4)s3)cc2)cc1,11.0,9.6198,1.7457,5.9275,-18.9221,-82.484,-96.71
1273,CCOc1ccc(CCNC(=O)c2ccc(C3(C(F)(F)F)N=N3)cc2)cc1OCC,11.0,11.523,0.6497,9.1719,-3.8085,-105.1288,-86.0174
1272,Cc1ccnc(NC(=S)N2CCCC(Nc3cccc(C(F)(F)F)c3)C2)c1,11.0,9.8647,1.2826,7.8359,-3.6221,-97.4721,-85.3364
1271,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2nn(C)cc2Cl)N=C(Nc2nc3ccccc3o2)N1,11.0,10.2435,2.7129,8.2996,-26.9836,-125.5756,-137.8109
1270,CC1=C(C(=O)Nc2nnc(-c3ccccc3)s2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1,11.0,8.4575,3.3588,7.898,-27.9942,-120.8359,-141.4849
1268,O=C(Nc1ccccc1C(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccco1,11.0,10.3782,2.8416,9.5759,-21.3229,-122.0045,-139.2285
1267,FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)c1,11.0,6.9793,0.0,6.9317,-5.8024,-71.505,-57.5579
1266,c1ccc(-c2cc(Nc3nc(-c4ccncc4)nc4ccccc34)n[nH]2)cc1,11.03,7.9835,1.4091,4.0667,-25.9224,-74.1284,-95.4432
1263,COc1ccc(-c2nc3ncccc3[nH]2)cc1,11.16,5.6358,0.7039,3.607,-13.3312,-54.7281,-63.5307
1260,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,11.29,9.8682,0.9389,6.2605,-5.2723,-81.352,-77.5727
1259,O=C1CCCC2=C1C(c1ncccc1Br)N=C(Nc1nc3ccccc3o1)N2,11.38,7.7852,1.7686,5.7857,-18.8295,-87.397,-97.2728
1255,Nc1cc(CN2C(=O)c3ccccc3C2=O)cc(Cl)c1O,11.65,5.7327,2.8176,6.6841,-12.5361,-82.476,-84.7105
1245,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cncnc1,12.0,9.7616,0.6726,5.9373,-25.3843,-91.4276,-107.0565
1244,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccs1,12.0,7.5758,2.065,5.9208,-19.4319,-84.8403,-101.6295
1239,Cc1cnc(-c2ccccc2C2COC2)nc1NCc1ccc(-c2cccnc2)cc1,12.0,11.4428,0.6406,4.7264,-18.7028,-77.1615,-89.69
1238,CNc1oc(-c2cccc(-c3ccccc3)c2)nc1C#N,12.0,6.6853,0.8274,3.4672,-18.6815,-54.9937,-63.421
1232,Cc1cc(NS(=O)(=O)c2ccc(NCCc3ccc(Cl)c(Cl)c3)cc2)no1,12.0,8.2932,1.7286,6.669,-7.79,-85.2287,-82.9768
1228,COc1ccc(-c2csc(C3=C(O)CN(Cc4ccc(Cl)cc4)C3=N)n2)cc1OC,12.0,9.6131,1.723,7.2638,-14.8435,-94.5254,-106.9791
1226,O=C(C=Cc1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,12.19,12.1941,0.6102,5.9647,-5.2139,-84.9963,-82.1366
1224,Cn1nnnc1Sc1ncnc2sc(-c3ccccc3)cc12,12.3,6.2462,0.0,2.8079,-16.8444,-50.7768,-51.5506
1223,Cc1cc(CNC(=O)c2ccc3c(c2)n(CC2CC2)c(=O)n3C2CCCCC2)on1,12.37,11.6651,0.7131,7.252,-10.9143,-99.0395,-85.1224
1222,CC(C)NC(=O)N1C[C@@H]2C[C@H](C1)c1ccc(-c3cccc(C(F)(F)F)c3)c(=O)n1C2,12.46,12.0966,0.5621,9.4954,-5.6324,-110.0909,-89.5781
1221,COc1cc(NC(=O)c2cc(-c3ccccc3O)no2)cc(OC)c1OC,12.54,9.3208,1.7655,8.8959,-13.5174,-106.5417,-108.9454
1220,Cc1c(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)nc2ncccn12,12.62,8.4798,0.6777,6.7729,-18.1031,-85.4829,-88.9785
1219,O=C(NCc1cccs1)c1cn2cc(-c3ccccc3)sc2n1,12.65,6.4309,0.6383,3.5959,-18.3683,-54.4686,-64.8087
1216,O=C(NC1CCCc2c1[nH]c1c(Cl)cccc21)c1ccc2c(c1)OCO2,12.85,8.1348,1.5418,6.6363,-17.4078,-83.1767,-90.4454
1215,CNc1sc(-c2cccc3ccccc23)nc1C#N,12.91,5.7232,0.7143,2.4141,-17.8287,-43.8222,-58.4772
1209,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cnn(C)c3)cs2)cc1,13.0,9.5224,1.9897,7.1956,-17.8744,-105.537,-116.7884
1208,Fc1ccc(Nc2ccnc(-c3ccncc3)n2)cc1F,13.0,6.7264,0.8077,5.5184,-13.3569,-73.4818,-79.8407
1205,Clc1ccc(-c2nc(-c3ccc(Br)o3)no2)c(Cl)c1,13.0,3.8057,0.0,3.7508,-9.5712,-45.1828,-41.1265
1204,COc1ccc2[nH]c(=O)c(-c3noc(-c4cccs4)n3)cc2c1,13.0,6.0438,0.897,5.1184,-19.0782,-67.9549,-77.1845
1203,c1ccc2c(Nc3ccn[nH]3)nc(-c3ccncc3)nc2c1,13.0,6.3559,1.6251,4.1394,-20.1353,-74.0194,-89.0558
1201,c1ccc2[nH]c(Nc3nc(-c4ccncc4)nc4ccccc34)nc2c1,13.0,7.1738,1.6878,4.244,-25.5058,-76.5063,-96.8079
1200,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-n1cncn1,13.0,9.3245,0.6536,6.0765,-25.2296,-93.6158,-101.1665
1195,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ncc(-c3ccccc3)s2)cc1,13.0,8.9001,1.8619,5.4911,-18.9381,-76.0871,-88.8508
1192,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n(C)n1,13.0,9.9439,1.5286,7.9801,-8.3489,-102.98,-100.6189
1191,CN(C(=O)CSc1nc2c(c(=O)[nH]1)CCCC2)c1ccccc1,13.0,9.2059,0.8777,5.8477,-6.3682,-79.7563,-75.0623
1188,Cc1nn(CC(=O)NCCCN2CCC(N3CCCCC3)CC2)c(=O)c2cc(-c3ccccc3)nn12,13.01,13.5734,0.701,7.769,-5.4052,-117.0466,-99.9664
1187,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,13.14,10.3367,1.8816,10.0344,-25.5362,-121.6677,-139.2272
1186,c1ccc(-c2cn[nH]c2)cc1,13.14,3.4552,0.7129,1.3355,-8.6088,-25.3276,-33.9364
1185,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O,13.19,9.4052,0.7957,7.1256,-5.8975,-79.797,-79.7044
1184,Cc1ccc(C(=O)Nc2ccc3oc(-c4cccnc4)nc3c2)cc1[N+](=O)[O-],13.22,9.8161,0.7514,7.8359,-20.6351,-96.7812,-103.5064
1183,CCC[C@@H]1CN(C(=O)c2ccc(-c3ccc(C)o3)cc2)C[C@H]1NC(C)=O,13.23,10.8876,0.5281,6.5547,-4.92,-84.7341,-81.7877
1182,CCCCN(C)C(=O)c1c(C)sc2ccn(CCC)c(=O)c12,13.34,8.7521,0.0,5.076,0.5887,-65.4117,-50.1295
1181,O=C1NCc2cc(-c3cc4c(ccn4Cc4ccncc4)c(N4CCOCC4)n3)ccc21,13.36,11.4314,0.815,6.7749,-22.4304,-100.6771,-114.6913
1176,Cc1cn2nc(-c3nc(C4CCCN(C(=O)c5ccccc5)C4)no3)cc2c(=O)[nH]1,13.61,11.0154,0.8674,7.6074,-18.9302,-108.0664,-98.4948
1174,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,13.8,16.0699,2.8645,13.0287,1.8389,-162.9872,-119.9769
1173,COc1ncccc1-c1cc2c(ccn2CC2CCN([S+](C)(=O)[O-])CC2)c(N2CCOCC2)n1,13.9,15.4432,0.0,10.551,-6.2889,-133.9173,-98.8516
1172,COc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)c(OC)n1,13.93,13.6771,0.83,9.7711,-7.8476,-131.1269,-109.2999
1170,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1,13.96,9.0956,0.7567,5.4381,-4.2463,-66.1514,-61.9525
1169,Cc1ccc(S(=O)(=O)n2cc(C(=O)Nc3ccc(-c4ccccc4)cc3)c3ccccc32)cc1,14.0,11.3226,0.6338,5.6017,-24.4509,-74.8656,-83.6709
1168,CC(C)(O)Cn1c(NC(=O)c2ccc(-c3cn[nH]c3)s2)nc2cc(CN3CCOCC3)ccc21,14.0,11.2158,2.1323,8.8335,-11.3751,-124.2558,-126.2344
1165,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,14.0,10.6535,2.4694,7.5321,-24.7519,-109.453,-127.8893
1163,O=C(C1CCC1)N1CCN(C/C=C/c2ccccc2)CC1,14.0,8.8665,0.0,3.3959,-2.0416,-50.174,-40.8244
1157,Cc1ccc(-c2cc(C(=O)Nc3cccc(S(=O)(=O)Nc4nccs4)c3)c3ccccc3n2)cc1C,14.0,11.1531,1.6474,6.7913,-23.3662,-96.6475,-114.2711
1155,Cc1ccc(S(=O)(=O)Nc2ncccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,14.0,8.9754,2.0983,6.1503,-18.9544,-87.367,-102.7992
1154,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccncc1,14.0,8.4049,0.0,3.3654,-11.4211,-60.1436,-55.5707
1152,CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(-c4ccc(OC)cc4)c3C2c2ccc(C)cc2)cc1,14.07,12.6701,0.9101,7.9245,-21.4139,-102.4727,-108.7033
1148,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(c3ccncc3)CC2)cc1,14.33,10.5167,0.0,4.6418,-1.3137,-63.7897,-41.5603
1146,CN1CC(CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)CC21,14.34,11.1585,0.3193,5.356,-11.883,-77.1179,-80.2966
1144,O=c1c(-c2cccs2)ccc2n1C[C@H]1C[C@@H]2CN(C2CCOCC2)C1,14.6,9.1885,0.0,4.8188,-7.6668,-64.7426,-65.1658
1141,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1,14.77,15.8258,2.205,13.2177,-20.1373,-164.6391,-182.2984
1140,FC(F)(F)c1cc(-c2ccc(CNc3nc(-c4ccccc4C(F)(F)F)nc4ccsc34)cc2)ccn1,14.83,10.2976,0.7679,9.1681,-17.1701,-103.3247,-95.2374
1138,COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3cc(C)ccc3O)n2)cc1,14.91,11.2935,1.7893,10.425,-6.5347,-119.8688,-105.6824
1137,Cc1c(CN(C)c2cc(C3CC(O)C3)nc(N)n2)[nH]c2ccccc12,14.96,7.9585,2.9595,5.9052,-10.383,-91.8763,-91.7178
1136,c1ccc(CNc2cc3c(cn2)CN(Cc2cccnc2)CCN3)cc1,14.96,9.6536,1.0835,4.2267,-12.9158,-76.7826,-89.6984
1135,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCC4)c3)s2)CC1,14.96,9.2166,1.2881,5.2722,-8.5915,-81.0886,-81.4158
1128,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(CN2CCCCC2)cc1,15.0,10.0058,0.5141,7.2011,-1.5158,-81.6196,-71.0972
1124,Fc1ccc(Oc2nc(-c3ccncc3)nc3ccccc23)cc1F,15.0,8.0403,0.0,5.9528,-18.8408,-73.9594,-80.9376
1119,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4ccc(C#N)cc4)cc3)c3ccccc3n2)cc1C,15.0,13.1262,1.5889,7.3951,-28.8576,-105.6319,-127.1264
1118,Cc1ccc(NS(=O)(=O)c2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,15.0,9.152,1.9449,5.8994,-18.9137,-80.9392,-93.141
1117,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccnc1,15.0,8.4369,0.0,3.3679,-11.4193,-60.1988,-53.1147
1112,CC1CCCCN1c1ncnc(N)c1[N+](=O)[O-],15.0,6.6507,1.9594,6.085,-2.3473,-80.3632,-65.6795
1111,COc1ccc(-n2nc(C3CCN([S+](=O)([O-])c4cccc(C(F)(F)F)c4)CC3)[nH]c2=O)cc1,15.01,13.419,0.8337,12.3298,-6.0979,-136.5901,-101.9535
