smiles,sdc,sdx,sa,dga,dgp,dgtot
CN(C)S(=O)(=O)C1=CC=CC(=C1)NC(=O)C2=CC=CN2,8.0521,1.5363,4.3682,-5.2614,-87.4101,-72.8121
CC1CN(CCN1C2=CC=C(C=C2)C)C3=C(C(=O)N(N=C3)C4=NC5=CC=CC=C5S4)Cl,9.7891,0.0,3.8579,-16.827,-73.5705,-72.3144
CC1=CC=CC=C1C(=O)NC2=NC3=C(S2)CC(CC3)C(C)(C)C,7.1153,0.7199,2.2885,-3.7028,-46.0351,-48.4805
C1=CN(C(=C1)C=C2C(=O)NC(=S)NC2=O)C3=CC=C(C=C3)O,5.7366,2.8706,4.3517,-15.2691,-88.6519,-103.921
CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54,9.5138,1.6244,4.7193,-18.9912,-91.7262,-110.7175
CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=C(C=NN4)Cl)C(=O)NC5=NC6=CC=CC=C6S5,7.8623,3.2696,6.2881,-27.5429,-117.4884,-138.6324
CC(COC)NCC1=C(N=C2C=C(C=CC2=C1)OC)N3CCN(CC3)C4=CC=C(C=C4)F,12.7852,0.6541,5.3922,-5.772,-108.0949,-105.8658
CC1=C(C2=C(N1C3=CC=C(C=C3)OC)C=CC(=C2)OC(=O)COC4=CC=CC=C4)C(=O)C,12.2216,0.0,4.1662,-17.6658,-91.5263,-95.8243
CCCCN1C=NC2=C1C=CC(=C2)NCC3=CC=C(C=C3)OCC,8.7462,0.6403,3.2368,-6.9911,-62.579,-60.8116
CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)CCC3=NC(=CS3)C4=CC=CC=C4,9.077,0.9811,4.5602,-12.8237,-93.6807,-92.0274
COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,13.4484,2.3302,7.1037,-17.2763,-144.8511,-160.8771
CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,10.503,0.6156,4.0849,-15.2077,-74.5078,-73.1794
C1CN(CCN1C2=NC=C(C=C2)NC(=O)C3=CC=CS3)C4=C(C=CC=N4)C(F)(F)F,11.2163,0.6662,5.5,-11.8381,-111.0477,-100.0682
C1CCC(CC1)NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC(=CC=C5)[N+](=O)[O-])N=CN3,11.5509,1.3277,6.3304,-15.408,-123.6501,-112.5282
CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=CSC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6,12.1718,0.8499,4.8219,-25.7766,-100.1384,-109.4266
CC1=C(SC2=NC(=NC(=C12)N3CCN(CC3)C4=CC=CC=N4)C)C(=O)NC5=C(C=C(C=C5)F)Cl,11.8631,0.7386,5.7762,-16.6191,-111.1675,-111.8775
CC1=CC2=C(N=C(C=C2N1)C3=C(ON=C3C)C)C4=C(C(=CC=C4)OC)OC,9.1672,0.5805,3.9867,-15.3901,-78.3188,-86.2533
C1COCCN1C2=NC=NC3=C2C=CC(=C3)NC(=O)C4=CC(=CC=C4)Br,9.5994,0.6461,4.5864,-12.5643,-90.831,-91.2907
C1=CC2=C(C(=C1)C3=CN4C=NC=C4C(=C3)C5=CC=NC=C5)NN=C2,7.1794,0.7433,3.3104,-25.1543,-60.5939,-79.5678
CN1C2=CC=CC=C2C(=CC1=O)C(=O)NC3CCCC4=C3NC5=C4C=CC=C5Cl,9.5509,1.4646,4.2001,-18.044,-85.5745,-97.0623
CC1=C(C(=O)C[C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@H]([C@@H]([C@]([C@@H]4[C@H](C(=O)O3)OC(=O)/C=C(\C)/C(C)C)(OC5)C(=O)OC)O)O)C)O,17.3451,2.4229,8.0336,1.5618,-177.9519,-143.8261
C1CC(C2=C(C1)C3=CC=CC=C3N2)NC(=O)C4=CC=CC=C4,6.9894,1.4075,2.5228,-14.7836,-51.4943,-66.2779
C1COC2=C1C=C(C=C2)C3C4=C(C=CC5=CC=CC=C54)OC6=C3C(=N)N(C=N6)C7=CC=CC=C7,10.5309,0.8031,3.5637,-32.4182,-72.7883,-95.9385
COC1=NC=C(C=C1)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,10.0053,1.3182,4.7419,-13.3238,-88.2438,-94.4138
C1=CC=C2C(=C1)C(=C(N2)O)C\3=NC4=CC=CC=C4/C3=N\OCCC(CO)O,8.1653,3.3891,5.2951,-13.6604,-108.5053,-113.7889
C1CC(=O)N(CC1C(=O)N2CCSCC2)CC3=CC=C(C=C3)Cl,10.7959,0.0,3.9017,-0.4885,-82.0766,-64.4248
CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4OC,9.587,0.622,4.3642,-17.4853,-81.042,-91.0811
C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5C(F)(F)F)C(=O)C1,9.1476,1.6613,5.0521,-16.9697,-104.9519,-105.8139
C1=CC(=CC(=C1)O)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,8.8854,2.3824,4.7252,-10.7876,-101.4769,-104.8309
C1=CC=C(C=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,7.4066,1.6886,3.4803,-12.4695,-69.5937,-75.6231
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=C(S3)Br)C4=CC=CC=C4,8.8327,1.8838,3.9137,-17.1189,-82.268,-93.0346
C1=CC=C(C(=C1)C2=NC=C(C(=N2)NCC3=CC=C(C=C3)C4=CC=NN4)F)C(F)F,9.2226,1.6954,4.7873,-15.8898,-98.0001,-99.632
COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC4=C3C=NC=C4,10.5558,2.35,5.1505,-18.0836,-106.0023,-116.2265
CC1=NC2=C(S1)C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5,8.1813,0.6079,3.819,-24.129,-69.3483,-87.042
C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=C(C=C4)Cl)C5=C(C=NN5)Cl)C(=O)C1,6.8284,2.6418,5.3462,-17.4097,-102.3433,-113.4625
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=C(C=CC(=C4)F)F,7.8322,0.8591,3.9247,-18.7419,-79.2292,-92.9138
COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC4=CC=CC=C4C=C3,10.5038,2.216,4.434,-18.0308,-94.3743,-104.7733
CC1=C(C=CN=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,8.2757,0.6598,3.8888,-17.7513,-77.0048,-87.1147
CC1=C(C(=NO1)C)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F,10.264,0.621,4.5881,-23.2662,-88.78,-103.1632
C1CCC(CC1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,7.9612,0.5237,3.2451,-12.311,-59.1812,-65.3805
C1COCCN1C2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,8.5911,0.0,3.6973,-13.629,-69.683,-69.3372
CC1=CN=C(S1)NC(=O)C2=CC=C(O2)C3=CC(=CC=C3)[N+](=O)[O-],6.846,0.8404,3.4765,-14.65,-73.7443,-80.2342
CC(C)SC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,5.9628,1.5742,3.5937,-3.4322,-70.3979,-67.0009
CN(C)C1=CC=CC=C1C2=CSC(=N2)N3CCC(CC3)C(=O)N,8.8301,1.3068,4.3944,-6.3646,-82.1837,-79.4806
C[C@@H]1[C@@H](/C=C\O[C@@]2(C(=O)C3=C(O2)C(=C(C4=C3C(=N[C@H]5CC[C@@H](O[C@@H]5C)O)C=C(C4=O)NC(=O)/C(=C\C(=O)[C@@H]6C[C@@H]6[C@H]([C@@H]([C@H]([C@@H]([C@@H]1OC(=O)C)C)O)C)O)/C)O)C)C)OC,26.057,4.0897,12.6712,-2.2626,-273.6243,-245.3858
CNC1=NC=C(O1)C2=CC=CC3=CC=CC=C32,5.6082,0.6838,2.2391,-13.2988,-44.0476,-48.1174
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4F,9.3831,2.0152,4.8683,-18.2134,-99.5443,-115.2356
C1=CC2=C(C=NC=C2)C(=C1)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O,9.4369,2.0997,4.665,-17.2089,-96.2415,-105.3721
COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)N)OC)OC,9.6853,0.9834,4.2028,-4.6986,-88.028,-83.8544
COC1=NC(=NC=C1C2=CC3=NC=C(C(=C3C=C2)NC4=CC(=CC(=C4)C(=O)O)OC5=CC(=CC(=C5)F)F)S(=O)(=O)NC6CC6)OC,15.7108,2.8063,8.9515,-23.5613,-185.6453,-183.9631
CC1=CC=C(C=C1)NC(=O)C2=C3NC(=C(C(N3N=C2)C4=CC=CC=C4C)C(=O)NC5=CC=C(C=C5)Cl)C,11.9308,2.1243,5.4941,-21.1768,-109.5763,-127.7039
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)F)F,7.6715,0.6457,3.8062,-18.7495,-75.7529,-87.0823
CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C(C)(C)C,7.582,0.6158,2.4556,-6.6587,-45.613,-43.7325
COC1=CC2=C(C=C1)C(=C(N2CC3=CC=C(C=C3)C=C)C(=O)O)CNCC4=CC=CC=C4,11.0002,1.5545,3.8015,-15.8457,-81.3376,-93.7678
CC1=C(C=CC=C1Cl)N2C(=C(C=N2)C(=O)NC3=C(C=C(C=C3)Br)F)C4CCNCC4,10.4857,1.3489,4.8388,-7.9035,-99.5854,-104.1454
CCOC(=O)N1CCC2=C(C1)SC(=C2C(=O)NC3=C(C=CC(=C3)Cl)OC)NCC4=C(C=CS4)C,12.4055,1.9116,5.8335,-10.3258,-120.6834,-108.802
CC(=O)O[C@H]1C[C@H]([C@@]2(CCC3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)C4=COC=C4)C)C(=O)OC,15.6432,0.0,5.8589,-2.6126,-130.1033,-103.5195
C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)Cl,8.9238,0.0,3.2633,-12.3191,-65.6746,-63.0286
C1C(C12C3=CC=CC=C3NC2=O)C4=CC(=C(C(=C4)Cl)O)Cl,5.4177,1.8738,2.6905,-12.3047,-59.2087,-71.5134
CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,6.3708,1.0018,2.6258,-9.2053,-60.6119,-69.8172
CCOC1=CC=CC(=C1)C(=O)NC2=NC3=C(S2)CC(CC3)C(C)(C)C,8.2348,0.7384,3.0316,-2.9003,-62.1927,-63.6445
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,8.6258,1.6595,4.6979,-9.4439,-97.3422,-97.5403
CC(C)(C)N1C=NC2=C1C=CC(=C2)C(=O)N3CCCCC3,7.9572,0.0,3.0836,-3.7312,-59.0804,-46.5217
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2OC)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,10.3286,1.9727,4.5158,-18.2161,-93.8334,-107.6861
CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=CC(=CC=C4)NC(=O)CC5=CC6=C(C=C5)OCO6,13.1224,0.5674,4.3712,-26.2893,-93.9712,-103.6416
COC1=C(C=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4)F,8.6307,0.6646,4.0951,-18.8048,-80.1204,-90.6901
CNC1=C(N=C(O1)C2=C(C(=CC=C2)Cl)Cl)C#N,3.925,0.873,2.7827,-9.8285,-52.1261,-53.984
CC1=C(C(=NO1)C2=CC=C(C=C2)F)COC3=NC=C(C=C3)C(=O)N4CCS(=O)(=O)CC4,13.7213,0.0,5.7199,-12.1155,-120.2444,-109.4098
C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5Br)C(=O)C1,8.2381,1.5084,4.3057,-18.7813,-85.5564,-98.1931
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Br)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,9.2891,1.9942,4.137,-17.1052,-86.7062,-99.2598
CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6OC,12.8763,0.7349,5.3274,-25.0912,-110.3157,-122.4259
CC1=CC2=C(C=C1)OC3=C(C2=O)C(N(C3=O)CCCN4CCOCC4)C5=CC(=CC=C5)O,12.1796,0.7817,5.3495,-12.7221,-112.4516,-107.6791
CN1C=NC=C1[C@@](C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,11.4124,1.1796,4.4648,-18.4661,-89.6179,-94.6098
CCOC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=C(C=C3)OC,8.0781,1.7901,4.9187,-12.2316,-98.9269,-88.5599
CCN1C2=C(C=CC=C2SC1=NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4)OC,12.8952,0.0,4.929,-8.58,-101.4841,-76.1827
COC1=C(C=CC(=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4)C(=O)OC,10.5935,0.6023,4.9691,-19.4068,-97.4671,-104.2321
C1CN(CCC1C(=O)N)C2=NC=C(S2)C3=CC(=CC=C3)F,7.7841,1.4617,3.9543,-7.3897,-78.6216,-78.8838
C1=CC(=CC(=C1)F)NC(=O)C2=CC(=NN2)C3=CC=CN3,5.2417,2.5287,3.9052,-14.2518,-77.3304,-91.5822
CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4CCCCC4,8.8036,0.5689,2.5684,-11.7707,-52.649,-64.4196
C1C(C2(CN1C(=O)CC3=CC=C(C=C3)O)CN(C2)C4=CC=CC=C4)CNC5=CC=CC=C5,11.8637,1.2905,4.1862,-16.1184,-85.5077,-93.8239
CC1=C(C(=NO1)C)C(=O)N2CCC3(CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)CC2,12.6365,0.0,3.6135,-9.8584,-73.2714,-70.8518
C1CN(CCC1C(=O)N)C2=NC=C(S2)C3=CC4=C(C=C3)OC(O4)(F)F,7.9624,1.5641,4.7184,-10.5421,-94.7481,-83.4124
C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=CC(=C4)[S+](=O)(N5CCOCC5)[O-])C6=C(C=NN6)Cl)C(=O)C1,12.0884,2.52,7.7827,-14.7916,-154.7352,-140.5632
C1CN(CCC1(F)F)C2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,9.8869,0.0,4.0598,-11.7979,-81.561,-75.9042
C1=CC2=C(N=C1)N=C(C=C2)CCCC(=O)NCC3=CC(=NO3)C4=CC(=C(C=C4)F)C(F)(F)F,11.003,0.704,5.1504,-11.956,-107.4859,-105.8354
C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5Cl)C(=O)C1,8.1952,1.505,4.2963,-19.0413,-85.1553,-97.8358
CC1=C(SC2=NC(=NN12)C3=CC=C(C=C3)OC)CCNC(=O)C(C)(C)C,10.6164,0.5329,4.5908,-5.9927,-89.1011,-77.7505
CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)CCC3=NC(=CS3)C4=CC=CC=C4F,9.1833,0.933,4.8201,-12.0876,-100.7481,-98.5795
COC1=CC=C(C=C1)CNC(=O)C2=NC3=CC=CC=C3N=C2,8.3624,0.8235,3.7541,-13.1531,-74.7155,-81.4534
CC1=CC=C(C=C1)N2C(=C(C=N2)C(=O)NCCN3CCC(CC3)CC4=CC=CC=C4)C5CCN(CC5)C(=O)OC(C)(C)C,16.9222,0.4866,5.9461,-4.3125,-118.7616,-94.2409
COC1=NC=C(C=C1)C2=CC(=CN3C2=CN=C3)C4=C5C=NNC5=CC=C4,8.5255,0.7512,3.9925,-24.4592,-74.9993,-86.7282
CCOC1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,8.9318,1.3781,4.2891,-6.328,-83.8989,-82.1155
COC1=CC2=C(C=C1)N(C=C2)CCC(=O)NC3=CC4=C(C=C3)NC(=O)[C@@H]5CCCN5C4=O,12.4617,1.5187,6.1029,-18.0694,-123.4752,-131.3621
CC(C)C1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CN=CC=C5,11.0564,0.642,3.1928,-21.6925,-61.1703,-76.9467
CCCN1C2=C(C=C(C=C2)NC(=O)C3=CC=CO3)S(=O)(=O)N=C1CC(C)C,9.7259,0.6863,4.579,-6.2937,-92.4398,-75.3394
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CN=CC=C5)C(F)(F)F,10.4643,0.6175,4.0398,-21.3178,-83.5799,-91.0733
COCCN1C=CC2=C(N=C(C=C21)C3=CC4=C(C=C3)C(=O)NC4)C5=CCOCC5,10.8927,0.7956,4.7332,-14.7122,-95.1288,-105.9382
CC(C)OC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C(=O)N3CCOC4=C3C=C(C=C4)Cl,14.4352,0.5364,5.7259,-6.6195,-119.2834,-105.3201
C1CCC(C1)(C#N)C2=CC=C(C=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4,11.3014,1.665,4.8098,-18.3113,-91.7161,-110.0274
CC1=CC(=C(C=C1)C)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)C(F)(F)F,9.1498,0.6167,2.8721,-14.672,-67.0208,-69.944
C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=CC=C4,6.7102,0.0,2.869,-16.8153,-52.2085,-53.4774
C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=C(C=C4)Cl,6.6502,0.0,3.0508,-15.28,-56.7441,-57.1577
CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)N5C=CC=N5)C,10.5844,0.6837,3.6374,-24.382,-71.755,-92.6352
COC(=O)C1=CC(=CC=C1)NC(=O)C2=CN=C(N=C2C3=CC=NC=C3)C4=CC=C(C=C4)F,11.8579,0.6597,5.5692,-20.2889,-113.6794,-121.2471
CC(C)OC1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=CC=C3,7.4787,0.9774,2.7638,-11.8197,-57.4231,-71.5258
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2C(=O)NC3=NC(=CS3)C4=CC=CC=C4)OC)OC,11.0066,1.8834,4.966,-17.5408,-103.088,-113.9941
C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C(=CC=C3)C(F)(F)F)F)[O-],9.4724,1.5303,4.3414,-7.372,-97.9577,-90.0262
C1COCCN1S(=O)(=O)C2=C(C=CC(=C2)NC(=O)C3=CC=CC=C3)Cl,10.3855,0.6711,4.5284,-5.0238,-96.0671,-79.1791
C1=CC=C(C=C1)CN2C(=NC3=CC=CC=C3C2=O)/C=C/C4=CN=CC=C4,9.4887,0.0,2.9745,-19.6404,-59.8933,-68.6142
CCN1CCN(CC1)CCCNC(=O)C2=CC3=C(C=C2)N4C=C(N=C4S3)C5=CC=C(C=C5)OC,12.2936,0.5777,5.5808,-11.2628,-106.5438,-106.5249
CCOC1=CC=CC=C1C(=O)NC2CCN(C2=O)C3=CC(=CC(=C3)C)C,10.064,0.9736,3.8129,-7.6383,-79.9269,-80.7959
CN(C)C1=CC=CC(=C1)C2=CN=C(C3=C2CCO3)NC4=CC(=CC=C4)OC,9.5031,0.7646,3.8489,-15.0456,-76.0186,-87.3126
CC1=C2C(=CC=C1)C(=CC(=N2)C3=CC=CS3)C(=O)O,5.9367,1.0011,2.4658,-13.4711,-52.7423,-65.6938
CC1=C(C=C(C=C1)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)C(F)(F)F)F,9.1166,0.6383,3.351,-14.9246,-78.6402,-83.0419
C1CCN(C1)C(=O)C2=NC(=C3N2C=CC=C3)C4=CN=C(C=C4)Cl,8.2381,0.0,3.6571,-13.4732,-70.5807,-58.2403
CC1=C(C=C(C=C1)N2C3=NC=NC(=C3C=N2)NCCCN(C)C)Cl,8.8456,0.5712,4.6688,-5.2338,-84.2612,-75.0224
C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)O,4.3286,1.0077,2.1677,-14.1217,-43.1302,-54.7557
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Br)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,9.3975,1.9939,4.2018,-17.1014,-88.2505,-100.2773
COC1=CC=CC(=C1CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)O,8.5101,2.8351,4.9028,-12.1167,-100.5243,-107.2915
CC(C)C1=CC=CC=C1C2=NC=C(C(=N2)NC3(CC3)C4=CC=C(C=C4)C5=CN=CC=C5)F,11.0707,0.7459,3.6926,-17.7136,-73.5361,-78.5157
CC1=CC(=CC(=C1Cl)C)OCCCC2=C(N(C3=C2C=CC=C3C4=C(N(N=C4COC5=CC=C(C=C5)N6CCN(CC6)C(=O)C)C)C)CC7=CN=CC=C7)C(=O)O,22.1646,0.8429,8.4981,-21.9116,-172.9885,-173.9293
CCOC1=CC=C(C=C1)NC2=NC(=NC(=C2NC(=O)C3=CC=C(C=C3)C)C)NC4=CC=C(C=C4)OCC,12.9284,2.2156,6.1109,-15.9628,-120.1797,-130.726
CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,8.9284,1.9539,3.9016,-17.3728,-81.623,-95.6081
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC,9.9068,0.0,3.8418,-5.673,-80.9519,-80.3094
CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F,10.8798,0.5916,5.0925,-17.7117,-95.7622,-102.2519
COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)NC(=O)COC4=CC=C(C=C4)Cl,9.1154,1.0007,3.8197,-17.1766,-84.2028,-96.533
CC1=CC=C(C=C1)C2=C(C3=NC4=C(CCCC4)C(=O)N3N2)C,7.2055,0.8288,2.7504,-12.573,-53.4521,-57.8493
CCOC(=O)N1CCN(CC1)CC2=NC3=C(N2CC4=CC=C(C=C4)F)C(=O)N(C(=O)N3C)C,16.1588,0.0,7.6951,-7.7601,-152.4422,-91.0035
C1CN(CCN(C1)C2=NC=C(C=C2)C(F)(F)F)CC3=CC(=O)N4C=CC=CC4=N3,11.9537,0.0,5.5398,-7.9617,-111.0211,-87.8686
C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,4.2286,1.7142,2.9427,-14.4225,-57.9609,-69.8005
COCCNC1=NC=C(C2=C1OCC2)C3=CC(=CC=C3)O,7.6092,1.4931,3.8169,-7.8089,-78.3288,-82.8358
C1CN(C2=CC=CC=C21)C3=NC=NC(=C3[N+](=O)[O-])N,5.9422,2.0802,3.847,-12.5836,-74.898,-73.3964
C1=CC=C(C=C1)NC2=NC=NC(=C2)C3=COC=C3,6.022,0.6183,2.8844,-14.7388,-55.2768,-64.6427
C1=CC=C(C=C1)CNC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,7.8634,0.723,2.9962,-23.969,-58.4288,-70.943
CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)NCC5,8.741,1.3278,4.2858,-19.4526,-85.39,-94.7352
CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6CCCCC6,12.6778,0.7932,5.0553,-17.8611,-104.3099,-103.2153
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=NC=C5)C(F)(F)F)F,10.0893,0.5949,4.9463,-21.7272,-100.8872,-105.9578
CC(C)(C)C1=CC=C(C=C1)C(=O)N2CC(=O)NC3=C(C2C4=CC=C(C=C4)F)C=C(C=C3)F,11.71,0.8657,4.0552,-12.4874,-90.581,-93.7023
CC1=CC(=C(O1)C)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,10.0035,1.9348,5.3523,-17.8907,-107.3535,-118.1502
C1CN2CCC1C(C2C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=CC=C5I,10.613,0.551,2.3691,-12.3957,-51.5239,-63.9195
CN1C=C(C(=N1)C2C3=C(CCCC3=O)NC(=N2)NC4=NC5=CC=CC=C5O4)Br,8.3516,1.5708,5.2211,-17.6827,-99.3992,-104.8151
CCN(CC)C(=O)C1=CC2=C(C=C1)N(C=N2)C3=CC=CC(=C3)C,9.0068,0.0,3.0726,-9.5489,-60.0644,-53.4734
COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCCN(C3)C(=O)CC4=CC=C(C=C4)F,11.8682,0.7849,5.2844,-11.9719,-108.7472,-103.9947
C1COCCN1S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=N4,10.7879,0.8216,5.244,-11.9012,-105.8702,-94.4468
CC1=CC(=NC2=C1C(=C(S2)C(=O)NCC3=CC=C(C=C3)OC)N)C,7.6696,2.1112,4.1812,-10.7704,-81.0608,-90.5108
CC1=CN=C(N=C1C2=CC(=CC=C2)N(C)C)N3CCC(CC3)C(=O)N,10.1146,1.3039,4.9243,-5.9657,-90.8691,-80.8373
COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCC3=C2NC4=C3C=CC=C4Cl,10.162,1.4532,4.7233,-11.1961,-98.5526,-102.9631
CN(C)C1=CC=CC(=C1)C2=NC=CC(=N2)N3CCC(CC3)C(=O)N,9.7298,1.328,4.996,-6.9621,-92.106,-87.4228
C1CN(CCN1C2=NC=CC=N2)C(=O)C3=NC(=C4N3C=CC=C4)C5=CN=CC=C5,11.8962,0.0,5.5773,-21.1173,-103.0594,-84.3792
CN1C2=C(C=C(C=C2)NC(=O)COC3=CC=C(C=C3)Cl)N=C1CN4CCCC4,10.6189,0.7713,4.8966,-9.2946,-96.5849,-86.7535
C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5I)C(=O)C1,8.1031,1.5025,4.2245,-18.3825,-83.381,-95.5088
C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC5=CC=CC=C5C=C4,9.8522,1.969,4.5694,-25.3551,-92.5038,-113.2927
C[C@]1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,11.4589,2.3683,7.1981,-20.3686,-134.0236,-126.6589
