mol_idx,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
613,COC(=O)c1ccc2c(c1)nc1n2[C@@H](CNC(C)=O)COC1,30.0,10.1044,0.7358,8.2009,-6.8758,-103.6464,-89.5215
425,O=C1Nc2cccc(Cl)c2/C1=C\c1cc(Cl)c(O)c(Cl)c1,30.0,4.2017,1.9558,5.1343,-10.2142,-58.6515,-68.8657
1578,O=[N+]([O-])c1cccc(CSc2nc3ncc(Br)cc3[nH]2)c1,6.6,6.027,0.8163,5.3298,-10.4663,-66.4135,-66.466
595,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,30.0,13.6727,3.3662,13.7955,-1.6546,-168.9082,-142.503
2507,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,1.07,11.3487,0.9904,6.6513,-16.4909,-100.8512,-97.1003
2006,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,2.79,7.9583,1.2125,8.7824,-20.9954,-96.7407,-109.3094
623,O=C(NCCCn1ccnc1)c1nc(-c2ccccc2)cc2[nH]ccc12,30.0,9.2241,1.3873,5.6633,-17.116,-89.3761,-93.9566
1859,CCOc1cc(CNc2ccc(O)cc2)ccc1OCc1ccc(Cl)cc1,3.84,9.6858,1.3797,6.3855,-9.8095,-77.4581,-83.4495
1494,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(C2COC2)CC1,7.7,10.901,0.5339,5.0444,-1.6026,-79.9819,-70.3489
1675,Cc1ccc(S(=O)(=O)Nc2cc(F)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,5.6,9.304,1.9705,7.0352,-18.1705,-88.7775,-103.4795
228,Cc1ccnc(NC(=S)N2CCN(c3ccc(N)cc3)CC2)c1,30.0,7.6453,1.7365,4.4439,-8.6724,-76.5264,-80.8279
1785,CC(=O)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,4.4,9.009,1.4367,5.9948,-7.6833,-83.5149,-84.172
1170,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1,13.96,9.0956,0.7567,5.4381,-4.2463,-66.1514,-61.9525
109,COc1ccc(-c2cc(C)nc3c(-c4ccc(OC)c(OC)c4)c(C)nn23)cc1,30.0,10.7263,0.0,6.0888,-15.7627,-80.6849,-83.3222
1754,CN1C(=O)C(=O)N2C(=C[C@]3(c4c[nH]c5ccccc45)c4ccccc4N[C@H]23)C1=O,4.83,9.0092,1.6556,6.9026,-26.9706,-94.5466,-95.9697
67,CC1(C)C(=O)NC2=C1C(=O)C(=O)c1ccccc12,30.0,6.4124,0.8338,5.1161,-11.0815,-61.7316,-68.829
1418,Cc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,8.9,9.2971,2.0503,6.6801,-17.1109,-87.3846,-99.8773
2283,CN(C(=O)CNC(=O)c1cc(F)ccc1OCC(=O)Nc1ccc(I)cc1)c1ccc(F)cc1,1.74,12.9851,1.8863,11.9409,-10.2097,-136.95,-136.2011
25,Cc1nc2c(-c3ccccc3)cnn2c(N)c1-c1ccccc1,30.0,6.6129,1.4972,2.7963,-19.0161,-51.5582,-62.1328
1236,Cc1ccc(-c2cc(C(=O)Nc3cccc(S(N)(=O)=O)c3)c3ccccc3n2)cc1C,12.0,9.9838,2.3746,6.7106,-16.7762,-92.5007,-102.1405
2095,COc1ccc(NC2CCCN(C(=O)CCc3ccccc3F)C2)cc1,2.36,11.3812,0.5648,6.9434,-5.0197,-85.0541,-81.5315
145,COc1ccc(Nc2ncnc3c2cnn3-c2ccc(C)cc2)cc1Cl,30.0,8.4205,0.6189,5.2212,-16.8718,-78.6473,-80.6711
537,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12,30.0,14.5256,1.5826,9.3447,-22.7993,-113.0607,-128.8828
812,O=c1[nH]c(C2CCN(CC3CCCCC3)CC2)nn1Cc1ccccc1,25.28,9.4286,0.7142,4.5254,-2.3752,-70.2781,-60.5184
1789,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccccc3C)c2)c1C,4.4,11.3052,2.1353,9.14,-9.7567,-112.2143,-113.4037
1498,O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1,7.7,6.5832,1.9855,7.336,-18.0193,-84.7909,-98.7329
86,Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCOCC3)CC2)c(C)o1,30.0,13.7642,0.4948,8.1334,1.2838,-112.3074,-93.1681
1255,Nc1cc(CN2C(=O)c3ccccc3C2=O)cc(Cl)c1O,11.65,5.7327,2.8176,6.6841,-12.5361,-82.476,-84.7105
2092,CCCc1ccc(C(=O)NC(=O)c2ccccc2O)cc1,2.37,6.9961,1.8729,5.2864,-7.1278,-65.0951,-72.2229
2072,CC(C)C(=O)N1CCc2ccc(OCc3nc(C(=O)N4CCCC4)co3)cc2C1c1cccc(F)c1,2.43,14.837,0.0,9.8693,-12.6422,-119.7837,-96.1035
1876,CC(C)(C)OC(=O)N1CCN(c2ccc(NCc3ccc(-c4ccc(C#N)cc4)o3)cc2)CC1,3.62,13.8296,0.6063,7.8514,-15.7064,-109.6611,-99.0814
2149,COc1ccc(-c2nc3ccccc3c(=O)n2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,2.17,13.828,0.7006,9.3273,-23.2032,-119.3344,-131.3045
485,COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1Cl,30.0,8.2144,0.6589,6.821,-16.5244,-86.6011,-90.7966
1655,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1N1CCCC1,5.8,9.8197,0.6069,5.4791,-19.9268,-82.4891,-93.8725
2255,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2cccc(C)c2)cc1OCC,1.8,11.9291,0.6003,6.3496,-12.0666,-83.119,-86.7944
2417,O=C(Nc1ccc2c(N3CCCCC3)ncnc2c1)c1cc(F)cc(F)c1,1.5,9.8566,0.692,7.7077,-12.7883,-96.8223,-99.1671
739,NC(=O)C1CCN(c2nc(-c3cccc4sc5ccccc5c34)cs2)CC1,30.0,8.4617,1.3524,4.6158,-18.4027,-69.4959,-80.1735
1860,CC(C)c1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc4c(c3)OCCO4)[nH]c2=O)cc1,3.84,12.3484,1.6696,10.3973,-11.9352,-128.9812,-129.5275
2217,O=C(c1cnn(-c2cccc(F)c2)c1-n1cccc1)N1CCN(c2ccccc2F)CC1,1.93,12.4005,0.0,8.1496,-19.7353,-102.9217,-102.8418
2493,COc1ccc(CN2C(=O)[C@@H]3C[C@@H](CN3Cc3cccs3)Oc3ccccc32)cc1,1.2,12.0303,0.0,6.6224,-15.5093,-85.0708,-78.9789
1865,N#Cc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,3.76,7.8355,1.4418,4.9349,-13.1398,-75.9628,-83.4256
363,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,30.0,11.5182,0.5939,7.1654,-12.5859,-98.5283,-97.2144
750,Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(OC(F)F)c3)CC2)c1,30.0,10.0471,0.6418,7.067,-5.0431,-90.4438,-77.8198
1836,COc1ccc(CCN2C(=O)N(c3ccc(F)cc3)C(=O)C2CC(=O)Nc2ccc(F)c(F)c2)cc1,4.04,13.8278,0.6368,11.8024,-13.9714,-132.9669,-122.6971
1647,Clc1ccc(-c2noc3ncnc(N4CCCCC4)c23)cc1,5.8,7.5116,0.0,4.2798,-11.9621,-62.8856,-57.1005
1027,O=[S+]([O-])(Nc1cnc2ccccc2c1)c1ccc(NCc2ccc(Cl)cc2O)cc1,18.0,9.6838,2.4061,8.2128,-15.9563,-102.3708,-109.907
1031,Cc1ccc2cccc(NC(=O)c3ccc(OC(C)C)cc3)c2n1,17.94,8.5126,0.8401,4.7887,-10.9914,-65.0201,-76.0114
2410,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCCC2)CC1,1.5,12.7575,1.7918,9.8793,0.3082,-122.3302,-103.1315
1336,Fc1ccc(F)c(Nc2nc(-c3ccncc3)nc3ccccc23)c1,10.0,7.8545,0.8764,6.1286,-18.7412,-79.3179,-92.9698
2267,COc1ccc(-c2ccc3nc(-c4ccc(SC)cc4)oc3c2)c(OC)c1OC,1.8,10.5893,0.0,6.7492,-15.1784,-80.7008,-79.8281
1722,OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,5.17,7.7345,0.7278,4.4802,-16.5589,-60.1105,-69.9094
666,Fc1ccc(N2CCCN(CC3[C@H]4CNC[C@@H]34)CC2)cc1,30.0,7.9042,0.4918,4.5392,-1.4154,-63.6543,-61.6191
365,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c1O,30.0,9.3051,2.4993,7.6332,-12.6809,-100.6706,-106.557
2227,O=C(NCCc1ccc(OCC(F)(F)F)c(OCC(F)(F)F)c1)c1cc2sccc2n1Cc1ccccc1,1.9,13.5222,0.7048,11.953,-7.8538,-125.4403,-99.5149
1240,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(F)ccc2O)cc1,12.0,7.8126,2.5348,7.7454,-12.0713,-96.579,-103.7535
78,Cc1onc(-c2ccccc2)c1C(=O)Nc1nnc(COc2ccc(Cl)cc2)s1,30.0,8.6172,0.8527,6.2103,-17.2511,-82.3812,-98.0247
28,O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,30.0,13.5037,0.0,11.9472,1.7617,-120.0237,-91.1428
474,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccc(-c2cccnc2)o1,30.0,8.8845,1.016,7.72,-15.8133,-90.5441,-95.7027
526,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,30.0,12.4718,1.1224,7.549,-11.8574,-119.8874,-114.444
726,O=C(NC1CC1)C1CCCN1C(=O)c1cccc(-c2ccccn2)c1,30.0,10.0308,0.5046,5.6387,-11.5592,-79.4939,-81.106
56,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,30.0,4.6933,4.2102,8.7628,-15.9186,-97.5435,-113.4621
639,O=C(NCCc1cnc[nH]1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,30.0,11.0843,1.3444,7.6292,-23.3165,-109.9493,-125.7599
303,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,30.0,7.2883,1.8172,6.6946,-10.0172,-86.9974,-92.4812
719,O=C([C@@H]1CCCN(c2ccc3[nH]c(C4(n5cc(Cl)cn5)CC4)nc3n2)C1)N1CCCC1,30.0,12.1823,0.7346,7.5585,-13.6187,-113.2795,-99.9369
2303,COc1ccc(C(=O)Nc2ccc3c(c2)N(C2CCCC2)C(=O)c2ccccc2S3)cc1OC,1.7,12.7165,0.5752,8.187,-16.6378,-102.0447,-106.7032
1927,COCCNC(=O)c1ccc(-c2ccc(N3CCCCC3)nc2)cc1,3.26,10.2014,0.7164,5.7528,-4.5988,-80.839,-79.5323
625,Cc1cc(C)c(CNC(=O)c2nc(-c3ccc(CN(C)C)cc3)cc3c2ccn3C(C)C)c(=O)[nH]1,30.0,11.2901,1.6689,6.8523,-10.2933,-101.9699,-108.2413
8,CN(C)c1ccnc2sc(C(N)=O)c(N)c12,30.0,3.7216,3.2199,4.7797,-6.9927,-73.2671,-80.868
1281,Cc1cc(/C=C2/C(=O)Nc3ccccc32)cc(C)c1O,11.0,6.4513,1.546,4.1824,-12.8198,-53.3589,-66.1786
804,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1,25.99,9.6151,1.3282,5.363,-7.4729,-82.6229,-81.6237
1050,CCCNC(=O)c1ccc2c(c1)ncn2-c1cc(C)cc(C)c1,17.0,8.3118,0.5984,4.003,-9.5463,-60.9548,-63.2005
337,CC(=O)Nc1ncc(S(=O)(=O)N2CCOCC2)s1,30.0,7.9554,0.7696,7.0849,0.6972,-88.5907,-70.0923
1597,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,6.4,15.244,0.6941,12.2148,-2.1403,-146.1369,-110.0454
48,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,30.0,7.6417,3.4983,8.0145,-1.9612,-97.1136,-99.0749
2180,COc1cccc(CNCc2cccn2-c2nnc(N3CCN(c4ccccc4)CC3)s2)c1,2.06,12.0225,0.6121,5.7861,-16.3044,-93.6297,-90.9008
107,N#Cc1ccc(C(=O)Nc2ccc(Cl)c(-c3nc4cc(Cl)ccc4o3)c2)c(F)c1,30.0,7.4494,0.9729,7.0547,-21.8098,-85.5235,-101.3106
350,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,30.0,17.7658,0.6091,13.8218,-18.457,-168.2983,-166.2792
1080,Cc1cc(C)nc(NC(=S)N2CCN(c3nccc(C(F)(F)F)n3)CC2)c1,16.0,10.1441,0.826,8.0005,-3.9471,-104.6963,-78.0696
239,CCNC(=O)c1ccc(-c2ccc3ncnc(NCC4CCCO4)c3c2)o1,30.0,10.3176,1.2119,7.5869,-10.9518,-105.1432,-106.6484
881,CN=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,22.99,6.1041,1.5335,4.0674,-10.6148,-64.1212,-71.3676
1145,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2ccccc2)o1,14.41,8.9531,0.649,5.9501,-26.3916,-82.1238,-97.2411
1979,COc1ccnc(NC(=S)N2CCN(c3ccccc3C(F)(F)F)CC2)c1,2.9,10.7634,0.7591,8.9152,-5.1682,-106.2818,-93.6015
1815,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccccc3)c2)c1C,4.2,10.5751,2.2893,9.0373,-10.7537,-110.9528,-113.2633
794,Cn1nc(-c2ccccc2F)c2cc(C(=O)Nc3cc(F)ccc3F)sc21,26.24,7.6327,0.8778,7.5094,-16.7944,-82.5878,-98.4779
1097,Cc1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,15.8,7.2755,2.7884,6.8973,-17.9455,-99.8059,-110.0769
1871,Cc1ccc(S(=O)(=O)Nc2ccc(C)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,3.7,9.3482,1.9235,5.5235,-17.9193,-77.542,-91.7046
1793,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.34,9.6536,0.6299,5.7608,-1.7032,-77.9188,-75.2724
2251,CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc21,1.8,8.5197,1.3456,4.4204,-1.471,-58.7583,-60.2293
346,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,30.0,9.9169,0.8143,6.4241,-21.0129,-101.5166,-97.3825
524,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,30.0,10.6581,1.4604,9.204,-9.3606,-118.4631,-114.2557
233,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)CC2)cc1,30.0,10.4885,1.8206,8.3328,-12.2466,-109.7782,-103.2146
645,COc1cc(-c2cc3c(nc2-c2ccccc2)nc(C(=O)NC2CCN(C)CC2)n3C)ccn1,30.0,12.5001,0.6112,7.3661,-15.6993,-111.0207,-101.6812
1973,CCCN(CCC)CCc1cccc2c1CC(=O)N2,2.96,6.9885,0.7422,3.4141,2.6664,-50.3389,-47.6726
2291,O=C(NCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,1.71,11.3149,0.5462,5.7375,-9.9409,-79.106,-80.6454
1429,O=c1cc(CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)nc2ccccn12,8.7,11.6693,0.0,8.7277,-7.9637,-109.4358,-87.089
534,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cnc(-c2ccccc2)[nH]1,30.0,8.5836,1.643,7.5264,-15.7164,-92.5608,-98.0845
2322,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)n2)cc1OCC,1.7,13.2043,0.5809,7.5423,-12.6781,-104.0627,-102.8359
604,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,30.0,11.7924,1.3743,7.5993,-11.3491,-121.5224,-106.2185
1490,O=[N+]([O-])c1cccnc1N/N=C/c1ccccc1O,7.7,6.1018,2.0582,6.1339,-10.7062,-76.5825,-79.7054
1913,Cc1noc(C)c1Cc1ccc(C(=O)N2CCc3c(nc4cc(-c5ccccc5)[nH]n4c3=O)C2)o1,3.38,12.1619,0.866,8.2557,-24.8471,-111.509,-111.127
1427,Cc1ccc(-c2[nH]n3c(=O)c4c(nc3c2C)CCCC4)cc1,8.72,7.2893,0.8459,3.5712,-12.5703,-53.4707,-58.0144
1075,O=C(NC1CCCN(c2cc(-c3ccc(F)cc3)[nH]n2)C1)c1ccc2ncccc2c1,16.19,11.0287,1.331,7.0748,-19.059,-99.9309,-114.23
2495,Cc1ccc(CN2C(=O)C(O)(CC(=O)c3ccc(C)cc3)c3ccccc32)cc1,1.18,10.2738,0.7545,5.4135,-13.9475,-67.2923,-75.8932
61,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O,30.0,9.0155,2.3629,8.4932,10.3175,-104.654,-87.5175
1996,CCOc1cc2c(cc1OCC)CN(C(=O)c1cc3sccc3n1Cc1ccccc1)CC2,2.8,12.2268,0.0,6.335,-16.5981,-81.4361,-79.0277
93,Cc1ccccc1OCC(O)CO,30.0,5.774,1.6481,5.3164,3.0834,-59.9328,-56.8493
667,NC(=O)N1CCCC(C(=O)N2CCCN(c3ccc(F)cc3)CC2)C1,30.0,11.4762,1.4187,8.4687,-2.2005,-110.7756,-93.8905
1772,Cc1ccc(S(=O)(=O)Nc2cc(F)c(F)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,4.6,9.1516,2.0366,7.9718,-17.4333,-95.3571,-107.3715
2275,COc1cc(Cl)c(C)cc1Nc1c2c(nc3ccccc13)CCC2,1.75,7.9884,0.8009,4.2065,-12.4483,-56.545,-68.9934
281,COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,30.0,10.4312,1.9665,10.4949,-10.8931,-119.1153,-111.5367
1720,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,5.2,8.6187,1.3838,3.1723,-18.1924,-59.6598,-72.3774
1777,Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)ncc3F)cc2)cn1,4.5,11.0451,0.8696,4.9311,-14.5421,-74.0192,-75.5422
360,COc1cccc(CNc2ccc(C(=O)Nc3nccs3)cc2)c1O,30.0,7.8293,2.1473,6.4176,-13.531,-86.5081,-100.176
1802,c1c[nH]c(C2CCN(c3ncc(-c4ccc5c(c4)OCCCO5)s3)CC2)n1,4.29,10.1287,0.5672,6.193,-15.0277,-89.8304,-92.5966
1544,CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc2cccc(C)c2)cc1OCC,7.1,13.149,0.5455,6.9786,-12.6464,-95.082,-97.0423
1398,CC(C)Oc1ccc(CNC(=O)C2CCN(C(=O)N3CCOc4ccc(Cl)cc43)CC2)cc1,9.17,14.3277,0.544,9.5533,-6.6152,-119.0117,-104.4899
2052,FC(F)(F)c1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,2.5,7.8907,0.7088,5.8673,-14.9351,-71.4763,-72.5625
848,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1Cl,24.0,12.3411,0.9035,8.2609,-24.2429,-105.5035,-114.3915
1207,O=S(=O)(Nc1ccc2ccccc2c1)c1ccc(NCc2cccc(Cl)c2O)cc1,13.0,9.6254,2.3834,6.9143,-17.1705,-88.7787,-97.953
2229,COc1ccc(CN2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1,1.9,9.7233,0.0,5.0755,-7.4583,-66.8963,-62.6113
761,Fc1cccc(F)c1Nc1nc(-c2ccncc2)nc2ccccc12,29.0,7.3445,0.8754,5.7206,-18.7472,-74.254,-88.8217
111,COc1ccc(OC)c(-n2c3c(cc(-c4nc(-c5ccc(Cl)cc5)cs4)c2=O)C(=O)CC(C)(C)C3)c1,30.0,11.9694,0.0,7.906,-16.8702,-93.9418,-103.8989
1776,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cccc(Cl)c3o1)N2,4.5,6.4552,2.6307,6.9489,-17.4131,-98.3784,-109.1176
43,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3c(cc(OC)c4c3Oc3cc5c(cc3O4)CCN[C@H]5C2)CCN1C,30.0,13.7015,0.4528,8.0664,-29.5871,-103.396,-123.6651
1771,CN(C)c1cccc(-c2cnc(N3CCC(c4ncc[nH]4)CC3)s2)c1,4.63,9.161,0.5633,4.199,-11.3331,-73.6647,-76.8587
126,CCN(CC)CCCNC(=O)c1oc2c(c1C)-c1nn(Cc3ccc(Cl)cc3)cc1CC2,30.0,11.6682,0.5609,6.8917,-5.1022,-94.3939,-91.215
205,CC(C)(C)OC(=O)NC1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,30.0,10.4941,0.6605,7.0562,-2.3275,-90.6449,-74.4949
1474,CCN(CC)S(=O)(=O)c1ccc2oc(C(=O)Nc3ccc(Br)cc3F)c(C)c2c1,7.91,10.9506,0.8806,9.2804,-4.9685,-105.3676,-85.5881
53,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21,30.0,7.7112,1.6291,7.3236,0.5086,-81.8896,-80.5343
546,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,30.0,8.681,1.2008,5.5595,-3.4147,-79.5765,-78.9604
69,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccc(F)cc4)n3)cc2c1,30.0,7.3354,0.9263,6.6788,-18.8695,-81.2393,-90.2564
1812,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,4.2,9.001,1.5545,6.9182,-10.4484,-85.9392,-88.6057
2239,Cc1cccc(C)c1Nc1c(-c2ccccn2)nc2ccc(Cl)cn12,1.86,8.0935,0.8185,3.8693,-16.5007,-61.6984,-67.2031
2226,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C(F)(F)F)c1,1.9,9.8836,0.0,6.5045,-7.7516,-78.5966,-58.4862
1964,CCc1ccc2oc(=O)cc(CN3CCN(c4ccccc4F)CC3)c2c1,3.0,10.193,0.0,5.9626,-9.835,-72.9591,-69.984
1425,CN1CCN(c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)CC1,8.8,10.8842,0.5825,6.2931,-17.7117,-95.8773,-102.2495
184,NC(=O)C1CCN(c2nc(-c3cccnc3)cs2)CC1,30.0,7.7121,1.4121,5.1042,-8.1873,-78.2627,-79.2737
138,CCS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3nc4ccccc4s3)c(O)c2)c1,30.0,9.9058,1.5863,7.3902,-17.5389,-92.9479,-101.9735
900,Cc1ccc2c(c1)/C(=C\c1cc(Cl)c(O)c(Cl)c1)C(=O)N2,22.0,5.2001,1.886,4.938,-10.7501,-57.7174,-68.4676
797,COc1ccccc1C(=O)Nc1nc2nc(C)cc(=O)n2[nH]1,26.0,6.7148,1.9725,6.5994,-13.4964,-89.1526,-92.1903
133,CC(C)(C)c1ccc(-c2nc(SCCCOc3ccccc3)n3[nH]c(=O)cc3n2)cc1,30.0,10.6667,0.8446,5.9765,-11.2135,-84.6439,-78.6047
81,O=C(Nc1nnc(C2CCCCC2)s1)c1ccc(Br)s1,30.0,5.2117,0.7664,3.5491,-4.5609,-48.5011,-52.063
1587,Cc1ccc(NS(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)cc2)cc1,6.5,9.7757,1.8848,6.2045,-18.9063,-85.8182,-98.1298
2185,CN(C(=O)CSc1nc2ccc(NC(=O)c3ccc(F)cc3)cc2s1)c1ccccc1,2.04,10.8047,0.6609,7.1193,-16.4552,-90.4616,-98.9544
759,Cc1ccc(-n2c(=O)c3oc4ccccc4c3n(CC(=O)Nc3ccc(F)c(Cl)c3)c2=O)cc1C,29.56,10.7375,0.6266,9.0832,-21.3882,-107.3876,-103.4888
542,COC(=N)c1nc2ccc3ncnc(Nc4ccc(F)cc4Br)c3c2s1,30.0,6.9692,1.913,6.7394,-16.4785,-92.4066,-103.687
1020,CCCN1CNc2c(c(=O)[nH]c(=S)n2CCc2ccc(OC)c(OC)c2)C1,18.0,10.5337,1.4283,7.9921,-3.3792,-107.3991,-104.338
2081,COc1ccc(-n2c(C)c(C(C)=O)c3ccccc32)cc1,2.4,7.9877,0.0,3.879,-11.8102,-49.3758,-61.186
984,CCCCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,19.5,11.9277,1.9661,10.9616,-7.5521,-124.625,-111.6486
2260,CC(C)COc1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1,1.8,11.7934,0.8319,6.8133,-8.3504,-90.7742,-84.0499
166,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,30.0,5.9347,0.9785,5.7033,-14.6535,-68.0359,-72.5613
249,CC1=C(C(=O)Nc2nncs2)C(c2[nH]ncc2Cl)N=C(Nc2nc3ccccc3o2)N1,30.0,6.881,3.7229,7.921,-22.2093,-119.5038,-134.3917
1332,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-c2ccn[nH]2)cc1,10.0,9.5136,1.7192,7.9125,-15.8861,-100.3949,-100.5883
447,O=C(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ncn[nH]1,30.0,5.7888,3.002,7.3453,-12.8244,-98.7749,-100.311
1830,Oc1ccc(CNc2cccc(F)c2)c2cccnc12,4.1,6.1823,1.5986,4.8438,-12.8539,-61.548,-74.402
859,CC1CCC(n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,23.46,12.6094,1.8722,8.3028,-16.5391,-125.4524,-122.0251
1359,O=C1Nc2ccccc2C12CC2c1cc(Cl)c(O)c(Cl)c1,9.8,5.2542,1.8791,4.8509,-12.3075,-57.4842,-69.7917
1917,CCOc1ccc(-c2nnc(SCC(=O)NCc3ccccc3Cl)o2)cc1,3.32,9.5775,0.6266,6.8207,-8.1218,-86.4323,-81.1061
98,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2cccc(Cl)c2)o1,30.0,8.84,0.6542,6.5486,-24.8569,-86.2539,-100.1451
